,st_id,pr_sku_id,date,real,forecast
4800,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ee302f5dd08dfff4b69021fa54c5afe6,2023-07-07,4,1
4801,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ee37a0ba58b50be32617d354a3103b51,2023-07-07,3,1
4802,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ee441af33a59b66a2026b029a24f269a,2023-07-07,4,0
4803,6364d3f0f495b6ab9dcf8d3b5c6e0b01,ef02788ce258ed628acecda974bb42da,2023-07-07,2,7
4804,6364d3f0f495b6ab9dcf8d3b5c6e0b01,efe0522512ae92bff7f12e5d5c93e8d9,2023-07-07,1,0
4805,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f0580396750412f37b903e0551537804,2023-07-07,0,5
4806,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f152516615efd05cf4b4903b03d4a45d,2023-07-07,2,2
4807,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f165b731ecfaac92a2f7ba92d07ccdaa,2023-07-07,0,1
4808,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f1728a9a189d57bac75fc58ee722781a,2023-07-07,1,2
4809,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f234dc7b5cfe0d08f7e14557e2fa2e6a,2023-07-07,1,2
4810,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f25745018bf22f005d1f198e2552191f,2023-07-07,1,1
4811,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f26a7266746690b16a77b3073651d75d,2023-07-07,0,2
4812,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f28e2941cd8ffdf35d778c3578cf7041,2023-07-07,2,1
4813,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f34db954147ec2ea0f8db1bb17b0ae60,2023-07-07,2,2
4814,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f3848b78b70702300c576fcd56a9addd,2023-07-07,1,3
4815,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f4ecfca825c8c12b5013b899aef55eb4,2023-07-07,2,3
4816,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f5a455e5fea834c85429331d934c40fa,2023-07-07,3,4
4817,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f66b339c9fe074ffe2731d83f4a97821,2023-07-07,2,1
4818,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f68747bb1a7894e2079df1ef374cd033,2023-07-07,1,1
4819,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f8e67df2dd557f44074271107ab9781a,2023-07-07,4,3
4820,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f9913de6246f7b1d28d51261c268f0ae,2023-07-07,2,1
4821,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fa99a6fd2d3d7419c20fdd03704c5822,2023-07-07,2,1
4822,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fafbee588d44b4a8d561d81680174dc0,2023-07-07,1,3
4823,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fb597a857d275065a1d2d50c2c1c3d45,2023-07-07,2,0
4824,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fbf6c91454d7c3cea7b03f3092cbfb73,2023-07-07,2,5
4825,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fc5f86251458722c799d1830fa0c2c1f,2023-07-07,5,3
4826,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fd519eb13005448a303df1089505a42b,2023-07-07,1,1
4827,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fdb89dfd1a27256904eb5a5734252102,2023-07-07,0,1
4828,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fe50ae64d08d4f8245aaabc55d1baf79,2023-07-07,2,1
4829,6364d3f0f495b6ab9dcf8d3b5c6e0b01,fe5d18ae6650335830e4c1dbd9e6ddb9,2023-07-07,3,1
4830,c81e728d9d4c2f636f067f89cc14862c,0045ebdb1069ff4b3dd3efe628c39cd3,2023-07-07,2,1
4831,c81e728d9d4c2f636f067f89cc14862c,00661699f543753ec7e911a64b9fd2f6,2023-07-07,2,0
4832,c81e728d9d4c2f636f067f89cc14862c,0094042bfeae507dc7f62acc8e5ed03a,2023-07-07,4,1
4833,c81e728d9d4c2f636f067f89cc14862c,00d9e3b6725a72b3235a048868691e09,2023-07-07,1,0
4834,c81e728d9d4c2f636f067f89cc14862c,02713435f3587e2c81d8f6a9016763ea,2023-07-07,1,2
4835,c81e728d9d4c2f636f067f89cc14862c,039998779ab43f799071763fe6c5de4e,2023-07-07,2,1
4836,c81e728d9d4c2f636f067f89cc14862c,0448c8afc036bb44c457d7e9edd74c50,2023-07-07,3,2
4837,c81e728d9d4c2f636f067f89cc14862c,050a8120e2a3b8751df8752fcc0323ef,2023-07-07,1,3
4838,c81e728d9d4c2f636f067f89cc14862c,06076bf3c802444ebc7d5619ab64ceb6,2023-07-07,1,0
4839,c81e728d9d4c2f636f067f89cc14862c,062aaeb24e661688e2703821f368a258,2023-07-07,0,2
4840,c81e728d9d4c2f636f067f89cc14862c,064e3a5648fb4a7f911155bd81f87fd2,2023-07-07,1,1
4841,c81e728d9d4c2f636f067f89cc14862c,072e81e77edf6f7370bc290b32c9bb81,2023-07-07,5,4
4842,c81e728d9d4c2f636f067f89cc14862c,07fcc48bf0cd6433c1e5124a5e1e962d,2023-07-07,4,1
4843,c81e728d9d4c2f636f067f89cc14862c,083e7f594409e946662187b13b13868a,2023-07-07,4,7
4844,c81e728d9d4c2f636f067f89cc14862c,0a2090e24b6ae62b0b0fcaa67a72b5a0,2023-07-07,2,0
4845,c81e728d9d4c2f636f067f89cc14862c,0a68dd43c227b0e66d52665d6c3ca8ba,2023-07-07,2,2
4846,c81e728d9d4c2f636f067f89cc14862c,0cf7b480289c0c4b07b6d3bd72fef0c9,2023-07-07,1,2
4847,c81e728d9d4c2f636f067f89cc14862c,0db37da92064cc79056cffb46bc8dec0,2023-07-07,2,0
4848,c81e728d9d4c2f636f067f89cc14862c,0dffbb0c715c9794aa9cb5b747daaae7,2023-07-07,0,0
4849,c81e728d9d4c2f636f067f89cc14862c,0e1e064746347f5896ca4ff8b568f3a6,2023-07-07,1,3
4850,c81e728d9d4c2f636f067f89cc14862c,0e497d3dfb10dc402fbe06de4e0bb233,2023-07-07,1,0
4851,c81e728d9d4c2f636f067f89cc14862c,0e97d6e7124d6cc9623650201236cd52,2023-07-07,1,2
4852,c81e728d9d4c2f636f067f89cc14862c,0ee7e71061cf860ccf3b29c6823c7971,2023-07-07,1,3
4853,c81e728d9d4c2f636f067f89cc14862c,0eea3206edb387a3dd1803dc60bcb6b4,2023-07-07,3,1
4854,c81e728d9d4c2f636f067f89cc14862c,0f152427918d29bb1081834c1d375a48,2023-07-07,4,2
4855,c81e728d9d4c2f636f067f89cc14862c,0f9f8486fcb1bad82ffe18d5850dc25b,2023-07-07,2,0
4856,c81e728d9d4c2f636f067f89cc14862c,107bd9ed7ce0d5e347e13b692eb2abb3,2023-07-07,1,0
4857,c81e728d9d4c2f636f067f89cc14862c,10d26ea8eac593b8e397fc0aad2134c4,2023-07-07,2,4
4858,c81e728d9d4c2f636f067f89cc14862c,1142167b4bf803ff64a3ddc2e2211a2d,2023-07-07,2,4
4859,c81e728d9d4c2f636f067f89cc14862c,11757564c5624b6de2ebd2429d1f2c51,2023-07-07,1,0
4860,c81e728d9d4c2f636f067f89cc14862c,12cbca46d049e31b78738adb97fb5142,2023-07-07,0,1
4861,c81e728d9d4c2f636f067f89cc14862c,1409117f0d38659bde84e14b9759f226,2023-07-07,1,1
4862,c81e728d9d4c2f636f067f89cc14862c,1436802a9d08bd12c7accdb848fc061e,2023-07-07,1,3
4863,c81e728d9d4c2f636f067f89cc14862c,14784395bc60fa6b72fd7cc172c0cf6c,2023-07-07,2,2
4864,c81e728d9d4c2f636f067f89cc14862c,1566bfacbcf0c0a3e7c92e73c708d341,2023-07-07,1,1
4865,c81e728d9d4c2f636f067f89cc14862c,16d6756c2f3e78e221bb998b31753d14,2023-07-07,2,2
4866,c81e728d9d4c2f636f067f89cc14862c,17667b08596154dc5e9417f410cbced3,2023-07-07,1,2
4867,c81e728d9d4c2f636f067f89cc14862c,17e0ce48c87a8885fe8b82c21cb17ecf,2023-07-07,1,2
4868,c81e728d9d4c2f636f067f89cc14862c,17f7c5578fad009505989442352a308a,2023-07-07,2,2
4869,c81e728d9d4c2f636f067f89cc14862c,1933ead077ee71dda8c85a7b769c8ef6,2023-07-07,1,1
4870,c81e728d9d4c2f636f067f89cc14862c,194585b5215aea447389c5fefca09c61,2023-07-07,0,3
4871,c81e728d9d4c2f636f067f89cc14862c,194adbcaa46104c43d41ad4f23c18407,2023-07-07,1,0
4872,c81e728d9d4c2f636f067f89cc14862c,197ae982240ee052645b36668c079a5d,2023-07-07,0,2
4873,c81e728d9d4c2f636f067f89cc14862c,19e99970ea5ea8475747b52ab1ccf194,2023-07-07,0,3
4874,c81e728d9d4c2f636f067f89cc14862c,1a0f36f6e92560bcae205b6c32cc033f,2023-07-07,3,1
4875,c81e728d9d4c2f636f067f89cc14862c,1ac1587d5965008b9cfb9b5ae290048b,2023-07-07,1,0
4876,c81e728d9d4c2f636f067f89cc14862c,1acfb389229f9ecab9218940bc1f2841,2023-07-07,2,0
4877,c81e728d9d4c2f636f067f89cc14862c,1ad3ac993cb929e40e73c8978187b344,2023-07-07,4,0
4878,c81e728d9d4c2f636f067f89cc14862c,1b554caad50131478083eb6e4f7845d6,2023-07-07,2,2
4879,c81e728d9d4c2f636f067f89cc14862c,1b87c8b09ed23558692879397159c73c,2023-07-07,1,1
4880,c81e728d9d4c2f636f067f89cc14862c,1be007f9969e526937d035055f02690d,2023-07-07,1,1
4881,c81e728d9d4c2f636f067f89cc14862c,1c2a153f825c2155bcaa439b8f0164e4,2023-07-07,2,2
4882,c81e728d9d4c2f636f067f89cc14862c,1c4466301d06708c3ceb008a8e42e157,2023-07-07,3,2
4883,c81e728d9d4c2f636f067f89cc14862c,1cac981fb61dc0e4a41e6a8508552803,2023-07-07,0,3
4884,c81e728d9d4c2f636f067f89cc14862c,1cec786e41a51f75b5701511f995218b,2023-07-07,2,2
4885,c81e728d9d4c2f636f067f89cc14862c,1d2448c22721c94bb0264cf52598522f,2023-07-07,0,1
4886,c81e728d9d4c2f636f067f89cc14862c,1e530dac29b2ea4389130dafa762c7bc,2023-07-07,0,1
4887,c81e728d9d4c2f636f067f89cc14862c,1ed7d2ba2413e16205063b4029038486,2023-07-07,1,1
4888,c81e728d9d4c2f636f067f89cc14862c,20010b9c9db3201dc2c659241307ca2e,2023-07-07,0,2
4889,c81e728d9d4c2f636f067f89cc14862c,200e5b88211972d1367e9b4f02e02c1b,2023-07-07,4,1
4890,c81e728d9d4c2f636f067f89cc14862c,203e9305391320ad778c1b30747f2041,2023-07-07,4,2
4891,c81e728d9d4c2f636f067f89cc14862c,2062d6c68c7b32c29a863ce4d72b6dae,2023-07-07,1,1
4892,c81e728d9d4c2f636f067f89cc14862c,20d9b4bfd4b672f61d87f420856aac5d,2023-07-07,1,4
4893,c81e728d9d4c2f636f067f89cc14862c,225de5ef23fbfa96f02a8e1e8626ab66,2023-07-07,0,3
4894,c81e728d9d4c2f636f067f89cc14862c,22988026fe85fde60d8bf777ab6bc3b4,2023-07-07,4,0
4895,c81e728d9d4c2f636f067f89cc14862c,24add02597d486c0f631855f5ca1bef3,2023-07-07,4,3
4896,c81e728d9d4c2f636f067f89cc14862c,24daf9e58ee36473551bab1ae96da7a8,2023-07-07,1,2
4897,c81e728d9d4c2f636f067f89cc14862c,25297b758a38dfb3475046e5dc01291a,2023-07-07,5,1
4898,c81e728d9d4c2f636f067f89cc14862c,263e163dbb6d251a80e00a4583c9d2d3,2023-07-07,1,0
4899,c81e728d9d4c2f636f067f89cc14862c,269fb72e92ca3541ea27e8d0379d3630,2023-07-07,3,5
4900,c81e728d9d4c2f636f067f89cc14862c,26eea01bb9eb18ea5e2925fddbbfd6fc,2023-07-07,1,2
4901,c81e728d9d4c2f636f067f89cc14862c,27d68c19487c8002060f6080979fbbc5,2023-07-07,0,2
4902,c81e728d9d4c2f636f067f89cc14862c,27e8978c9e8b7146c462feb7d24f5637,2023-07-07,1,4
4903,c81e728d9d4c2f636f067f89cc14862c,28cdcc6f1cbe33aa4f10223177e41060,2023-07-07,2,2
4904,c81e728d9d4c2f636f067f89cc14862c,28cf431a3c559acca80dead6ae6e15dc,2023-07-07,1,2
4905,c81e728d9d4c2f636f067f89cc14862c,296806f2f3f138794fccf685d8d691b9,2023-07-07,1,2
4906,c81e728d9d4c2f636f067f89cc14862c,297f9b93f04e4bc8f655f784983c5453,2023-07-07,1,1
4907,c81e728d9d4c2f636f067f89cc14862c,29d828d283d16edcaa8c712375fc5e2a,2023-07-07,1,1
4908,c81e728d9d4c2f636f067f89cc14862c,2a072dd33174b678fe0749c2cabcb3e6,2023-07-07,2,2
4909,c81e728d9d4c2f636f067f89cc14862c,2a19d2b8d9adbf9b877f47b2b425ec76,2023-07-07,1,0
4910,c81e728d9d4c2f636f067f89cc14862c,2a6ad488caae3eb388b7755795fba71d,2023-07-07,2,3
4911,c81e728d9d4c2f636f067f89cc14862c,2c086224a65d0723f04fd504d11da381,2023-07-07,3,1
4912,c81e728d9d4c2f636f067f89cc14862c,2c3b910b45c0f041dd25ad4d510e548b,2023-07-07,1,4
4913,c81e728d9d4c2f636f067f89cc14862c,2c6c2e0fb9a48b16ea6aecc7cdcf8af8,2023-07-07,4,2
4914,c81e728d9d4c2f636f067f89cc14862c,2c70ef35191c7a76e087188b0d2254da,2023-07-07,0,2
4915,c81e728d9d4c2f636f067f89cc14862c,2cc51729c4236e994fa6b679ea7dc4ef,2023-07-07,4,1
4916,c81e728d9d4c2f636f067f89cc14862c,2ceba8db8d0af7ba57e1572e839451c9,2023-07-07,2,1
4917,c81e728d9d4c2f636f067f89cc14862c,2d5d5ab212f4c4e7498f31ca7d77edbd,2023-07-07,1,1
4918,c81e728d9d4c2f636f067f89cc14862c,2dc922d957188fb51dd2bd50ec9b555a,2023-07-07,1,3
4919,c81e728d9d4c2f636f067f89cc14862c,2df8ea3a524058ef1730dc67ec679ad4,2023-07-07,3,2
4920,c81e728d9d4c2f636f067f89cc14862c,2e277351c5cfe6dd5bd87b2457a7e1eb,2023-07-07,1,0
4921,c81e728d9d4c2f636f067f89cc14862c,2e463fcb1369be4d5dfbe87e04f60df2,2023-07-07,1,2
4922,c81e728d9d4c2f636f067f89cc14862c,2f28ecbecd76e36f51a38847f3635902,2023-07-07,0,3
4923,c81e728d9d4c2f636f067f89cc14862c,2f2f968841e41c2fbf4ac11697ba9505,2023-07-07,0,3
4924,c81e728d9d4c2f636f067f89cc14862c,2f72f7c5dae106c917edff70a3b1ac1f,2023-07-07,0,3
4925,c81e728d9d4c2f636f067f89cc14862c,316b9659adb27ee609130d146ce3d088,2023-07-07,0,1
4926,c81e728d9d4c2f636f067f89cc14862c,31d64389a45aaeb7a61c9b76b72be555,2023-07-07,1,1
4927,c81e728d9d4c2f636f067f89cc14862c,32cfba8a13694631a8418e4d246e55fa,2023-07-07,1,0
4928,c81e728d9d4c2f636f067f89cc14862c,34135e94bed7ccf569ebee6901e5f716,2023-07-07,2,2
4929,c81e728d9d4c2f636f067f89cc14862c,3424471c964d8894456743e62f7ef938,2023-07-07,0,1
4930,c81e728d9d4c2f636f067f89cc14862c,3474f0e025c7deb7e127a35763bc5512,2023-07-07,2,1
4931,c81e728d9d4c2f636f067f89cc14862c,3479dfb41694951fdddeccbe67f59050,2023-07-07,3,3
4932,c81e728d9d4c2f636f067f89cc14862c,35071e7911b66b2f42bffca06f939598,2023-07-07,0,1
4933,c81e728d9d4c2f636f067f89cc14862c,35d78b8cd6ce34df726237ceaa51f8c7,2023-07-07,4,0
4934,c81e728d9d4c2f636f067f89cc14862c,364196813f3b746270a9b27bd76149c9,2023-07-07,1,1
4935,c81e728d9d4c2f636f067f89cc14862c,3642cc1464dadbf848d3e5f26fd20409,2023-07-07,1,2
4936,c81e728d9d4c2f636f067f89cc14862c,36522a94efbd07b9931b3ec4833e1f21,2023-07-07,2,2
4937,c81e728d9d4c2f636f067f89cc14862c,3761d3460a7883b7c7996a109afd4076,2023-07-07,1,4
4938,c81e728d9d4c2f636f067f89cc14862c,377744e5255cdd0b2beb894410f4344a,2023-07-07,1,0
4939,c81e728d9d4c2f636f067f89cc14862c,37abb5365e9a5d97e6f50366ee185307,2023-07-07,2,3
4940,c81e728d9d4c2f636f067f89cc14862c,38506718ab76fb692e5ac67c82d4a55a,2023-07-07,1,1
4941,c81e728d9d4c2f636f067f89cc14862c,39fdbd9c34d2308a07f423204f27e919,2023-07-07,2,3
4942,c81e728d9d4c2f636f067f89cc14862c,3a74a370c8eb032acb11ad9119242b8f,2023-07-07,1,1
4943,c81e728d9d4c2f636f067f89cc14862c,3a8c9000ae826436d7d73d28259bca7d,2023-07-07,3,2
4944,c81e728d9d4c2f636f067f89cc14862c,3ab75955a9c0ce15f6ca004ff088e7f6,2023-07-07,1,0
4945,c81e728d9d4c2f636f067f89cc14862c,3ac16a6e561c22f184602da1c7bfbd87,2023-07-07,1,2
4946,c81e728d9d4c2f636f067f89cc14862c,3affcbb957032e3cd1c0c3f8526e5de8,2023-07-07,4,4
4947,c81e728d9d4c2f636f067f89cc14862c,3c6d5538de13300a189c89d4f1e18624,2023-07-07,1,1
4948,c81e728d9d4c2f636f067f89cc14862c,3c7f919bb4e343b4d7f4233fef02be34,2023-07-07,4,0
4949,c81e728d9d4c2f636f067f89cc14862c,3d7a0d134019e7b9394ca95cac1e321e,2023-07-07,3,3
4950,c81e728d9d4c2f636f067f89cc14862c,3dc33d905fb8ed2c1a77da9336227cd3,2023-07-07,1,0
4951,c81e728d9d4c2f636f067f89cc14862c,3e5ed1845a499f1b16f1bc68d13e97fe,2023-07-07,1,1
4952,c81e728d9d4c2f636f067f89cc14862c,3e7c6dfcc43c80a0558ebc13bb731cd6,2023-07-07,1,0
4953,c81e728d9d4c2f636f067f89cc14862c,3e8ec6a1e458d033ac4b1b589b825259,2023-07-07,0,2
4954,c81e728d9d4c2f636f067f89cc14862c,3ea981e7588500b228f84a69007ddd07,2023-07-07,1,3
4955,c81e728d9d4c2f636f067f89cc14862c,3ec555b97322f2625fd6fc1b54a0b1de,2023-07-07,1,2
4956,c81e728d9d4c2f636f067f89cc14862c,3ed9478fa57b34d4f3ea22c70dab3b3e,2023-07-07,2,2
4957,c81e728d9d4c2f636f067f89cc14862c,3f1440a38e12bcc541dca2206f53bbb0,2023-07-07,1,0
4958,c81e728d9d4c2f636f067f89cc14862c,3f33017a9ce4fbff701facaeae7a7549,2023-07-07,0,0
4959,c81e728d9d4c2f636f067f89cc14862c,3f8913ec7657eded2950768f9378252b,2023-07-07,0,2
4960,c81e728d9d4c2f636f067f89cc14862c,3f8abc351114632af4bc60bdc3bbe3b1,2023-07-07,1,2
4961,c81e728d9d4c2f636f067f89cc14862c,403c896d1abb842e3db14b0a8a652fac,2023-07-07,4,1
4962,c81e728d9d4c2f636f067f89cc14862c,40aa0e55df4c5b21a34fd059bc9d00e1,2023-07-07,1,2
4963,c81e728d9d4c2f636f067f89cc14862c,40c651c778ea5ff2c54b164483dbae9c,2023-07-07,1,0
4964,c81e728d9d4c2f636f067f89cc14862c,4115bc05a3e5460e3bba7777fde0f807,2023-07-07,1,1
4965,c81e728d9d4c2f636f067f89cc14862c,41f5b25a0e207db981d36fc91e80a8e7,2023-07-07,1,2
4966,c81e728d9d4c2f636f067f89cc14862c,421b0ea70ab7fd681ae63a8f12695199,2023-07-07,2,4
4967,c81e728d9d4c2f636f067f89cc14862c,42a303fc7a6b682be534d5a0e8d3a115,2023-07-07,3,0
4968,c81e728d9d4c2f636f067f89cc14862c,43381fb2e43baebe00b83506caa61c25,2023-07-07,1,3
4969,c81e728d9d4c2f636f067f89cc14862c,433dcc9557fc5f9e055095ba085f6dfb,2023-07-07,2,2
4970,c81e728d9d4c2f636f067f89cc14862c,433ed55e99dbd60e37ab7f291ee25770,2023-07-07,0,1
4971,c81e728d9d4c2f636f067f89cc14862c,43f9682aeb800689215797f4f2dea2f4,2023-07-07,0,0
4972,c81e728d9d4c2f636f067f89cc14862c,448c25ee61b2572eef9076c03b7b8c67,2023-07-07,1,2
4973,c81e728d9d4c2f636f067f89cc14862c,45551f4c29881972ae5ed3666a5b1b8b,2023-07-07,0,1
4974,c81e728d9d4c2f636f067f89cc14862c,45bd6ffd65dc1b68ea59c9ec5f4590f9,2023-07-07,1,0
4975,c81e728d9d4c2f636f067f89cc14862c,4723543b1732db4de5ee26a3b12f721c,2023-07-07,1,6
4976,c81e728d9d4c2f636f067f89cc14862c,47decbcad0a55e98086b30803ef9ca6d,2023-07-07,2,2
4977,c81e728d9d4c2f636f067f89cc14862c,480c8cfe6acee2ea1d6f1c63bb80f226,2023-07-07,3,1
4978,c81e728d9d4c2f636f067f89cc14862c,48a752adf5ecb56cb33d317ba1308b33,2023-07-07,3,0
4979,c81e728d9d4c2f636f067f89cc14862c,492f948808daf55a3f9e7ddd3694f546,2023-07-07,3,1
4980,c81e728d9d4c2f636f067f89cc14862c,4955c8d2017ad404f4872e32451b60e6,2023-07-07,1,0
4981,c81e728d9d4c2f636f067f89cc14862c,4a04104f09c6ea3e807666cce0c294d5,2023-07-07,0,1
4982,c81e728d9d4c2f636f067f89cc14862c,4a1167f2c6700c1ab5e2435a2ff300e7,2023-07-07,1,1
4983,c81e728d9d4c2f636f067f89cc14862c,4a421463135a0f5e506740db32d16b97,2023-07-07,0,2
4984,c81e728d9d4c2f636f067f89cc14862c,4b083e10f6cd2f4360c5425d05be6386,2023-07-07,2,2
4985,c81e728d9d4c2f636f067f89cc14862c,4b26803c36dc6690533c77d6ae6f2775,2023-07-07,2,2
4986,c81e728d9d4c2f636f067f89cc14862c,4b2beeb5f3f07abe6e0b7a61ab7f3dee,2023-07-07,0,2
4987,c81e728d9d4c2f636f067f89cc14862c,4b347991609c79afe8bcb7e52d90790d,2023-07-07,2,0
4988,c81e728d9d4c2f636f067f89cc14862c,4ba72d594b35e41cb3e066397eecdfba,2023-07-07,2,1
4989,c81e728d9d4c2f636f067f89cc14862c,4c3316e14a5be3b42a10e3f7866f7a78,2023-07-07,4,4
4990,c81e728d9d4c2f636f067f89cc14862c,4c8f26ea6f6790779345b500b2f70e9b,2023-07-07,0,3
4991,c81e728d9d4c2f636f067f89cc14862c,4cbdf8b7992ce95ea95bee76db0c7156,2023-07-07,1,3
4992,c81e728d9d4c2f636f067f89cc14862c,4ce0eb956648ab3ff6bb0afa3158cc42,2023-07-07,1,0
4993,c81e728d9d4c2f636f067f89cc14862c,4d3167019742fa07309b03186d9612be,2023-07-07,1,4
4994,c81e728d9d4c2f636f067f89cc14862c,4da0197677426a6acf47dab594c960ff,2023-07-07,4,0
4995,c81e728d9d4c2f636f067f89cc14862c,4e2b6b1dddc1ece38fbbaddad13c8e11,2023-07-07,0,0
4996,c81e728d9d4c2f636f067f89cc14862c,4e824a65fbd01f1708131bd247842688,2023-07-07,3,2
4997,c81e728d9d4c2f636f067f89cc14862c,4ee258e6ff13d73c8574dc8d0bffc1e2,2023-07-07,1,4
4998,c81e728d9d4c2f636f067f89cc14862c,4f8b4c73b1712622d6f05c02cda05d49,2023-07-07,0,2
4999,c81e728d9d4c2f636f067f89cc14862c,50a87fe641d22f2f6563948e8d7bb1b2,2023-07-07,1,1
5000,c81e728d9d4c2f636f067f89cc14862c,517b5edeb76505d48bb945abce481959,2023-07-07,0,3
5001,c81e728d9d4c2f636f067f89cc14862c,517f6084444b9173c3eb8ce8b3f2707d,2023-07-07,1,4
5002,c81e728d9d4c2f636f067f89cc14862c,52101754bebdd5e5107f1332530f905c,2023-07-07,2,0
5003,c81e728d9d4c2f636f067f89cc14862c,525054066e1d6e94a6ad56078f4b212d,2023-07-07,1,1
5004,c81e728d9d4c2f636f067f89cc14862c,543f17ebd9d464531d61fcdeaa36678f,2023-07-07,2,0
5005,c81e728d9d4c2f636f067f89cc14862c,54cc81ad9eadc5ccde13e001ddfa3eb1,2023-07-07,2,0
5006,c81e728d9d4c2f636f067f89cc14862c,559c8bf461e7f622ce1caa97071337f1,2023-07-07,1,1
5007,c81e728d9d4c2f636f067f89cc14862c,5781a2637b476d781eb3134581b32044,2023-07-07,4,1
5008,c81e728d9d4c2f636f067f89cc14862c,57eaf5659b0371dbef7bb6cee4a14e71,2023-07-07,1,2
5009,c81e728d9d4c2f636f067f89cc14862c,57ecceb558dfcbb60e84d14dc3dd4fc0,2023-07-07,2,3
5010,c81e728d9d4c2f636f067f89cc14862c,58c6ef4b2db5bbeacec39affc0c2bf28,2023-07-07,1,3
5011,c81e728d9d4c2f636f067f89cc14862c,58ebafabd92e2e3a80d86b7bb7e88eda,2023-07-07,2,1
5012,c81e728d9d4c2f636f067f89cc14862c,592ce64f80d8d1051d8ade3b002309e0,2023-07-07,1,0
5013,c81e728d9d4c2f636f067f89cc14862c,598210eb3b52577b1781201d8f72a68d,2023-07-07,0,3
5014,c81e728d9d4c2f636f067f89cc14862c,5a0896291d246465ff739135888c3a1b,2023-07-07,2,1
5015,c81e728d9d4c2f636f067f89cc14862c,5a106bc85bf017f97a9afcda66b93f01,2023-07-07,2,1
5016,c81e728d9d4c2f636f067f89cc14862c,5a40404613d060b0c25d2518ff6be92a,2023-07-07,1,7
5017,c81e728d9d4c2f636f067f89cc14862c,5aa2f6e00873f8c90b00cd15d670daa1,2023-07-07,1,1
5018,c81e728d9d4c2f636f067f89cc14862c,5aa64b60fcab81850d694abea705898c,2023-07-07,0,2
5019,c81e728d9d4c2f636f067f89cc14862c,5ac134862fb69b0fe149a886a667ffbd,2023-07-07,3,3
5020,c81e728d9d4c2f636f067f89cc14862c,5adfc37e8b1a7ab1549daeb6f4918426,2023-07-07,2,1
5021,c81e728d9d4c2f636f067f89cc14862c,5aeda652a0421ec5536deb0491865f75,2023-07-07,0,0
5022,c81e728d9d4c2f636f067f89cc14862c,5b146d93f822459260216df28e572eca,2023-07-07,4,1
5023,c81e728d9d4c2f636f067f89cc14862c,5b26f85ccb23039364226f66f0366c66,2023-07-07,2,0
5024,c81e728d9d4c2f636f067f89cc14862c,5bb5f58ee78376e1d1806dd5cc25cfe1,2023-07-07,0,1
5025,c81e728d9d4c2f636f067f89cc14862c,5bc0e44accee3ad26b2a39c3b2bf91fc,2023-07-07,2,3
5026,c81e728d9d4c2f636f067f89cc14862c,5c4b8853d5d7f6aab3c6ee8848b3a850,2023-07-07,2,1
5027,c81e728d9d4c2f636f067f89cc14862c,5c98c9168548f4395e554a8d16b3d1da,2023-07-07,3,2
5028,c81e728d9d4c2f636f067f89cc14862c,5ca106c323e777ec8b42dbbab099932c,2023-07-07,3,1
5029,c81e728d9d4c2f636f067f89cc14862c,5d560ea997068115892d2f0bd7cf91c3,2023-07-07,0,1
5030,c81e728d9d4c2f636f067f89cc14862c,5df040a7cf5afe50ccf9507c18cc817a,2023-07-07,2,1
5031,c81e728d9d4c2f636f067f89cc14862c,5e513d8830b4e93051b81843e48098c5,2023-07-07,0,0
5032,c81e728d9d4c2f636f067f89cc14862c,5e664d6988c6d6827cbaaafb0bc7f103,2023-07-07,1,1
5033,c81e728d9d4c2f636f067f89cc14862c,5ec76abb13b401b6eb46b1e0f8c8e8e9,2023-07-07,2,1
5034,c81e728d9d4c2f636f067f89cc14862c,5f84b2be2f0dd4d2b00b4e0a1d3847e2,2023-07-07,2,2
5035,c81e728d9d4c2f636f067f89cc14862c,5f86639bbaacbed711e89635b602cc75,2023-07-07,1,0
5036,c81e728d9d4c2f636f067f89cc14862c,5fb6bfa7b7d9a415d5f95d3951e2a35d,2023-07-07,0,0
