date,st_id,pr_sku_id,pr_sales_type_id,pr_uom_id,day,weekday,holiday,pr_sales_in_units,month,quarter
2022-08-06,16a5cdae362b8d27a1d8f8c7b78b4330,17e0ce48c87a8885fe8b82c21cb17ecf,1.0,1.0,6,5,1.0,1,8,2022Q3
2022-09-09,16a5cdae362b8d27a1d8f8c7b78b4330,35d78b8cd6ce34df726237ceaa51f8c7,1.0,1.0,9,4,0.0,1,9,2022Q3
2022-08-22,16a5cdae362b8d27a1d8f8c7b78b4330,448c25ee61b2572eef9076c03b7b8c67,0.0,1.0,22,0,0.0,1,8,2022Q3
2022-09-09,16a5cdae362b8d27a1d8f8c7b78b4330,65904bcd52a06cd64e57fc80b4b042d0,0.0,1.0,9,4,0.0,1,9,2022Q3
2022-10-22,16a5cdae362b8d27a1d8f8c7b78b4330,72740338e91de3ccc276b9bc7681bd0d,1.0,1.0,22,5,1.0,3,10,2022Q4
2022-09-09,16a5cdae362b8d27a1d8f8c7b78b4330,98e3ceb19a35c02ebff597e6c6142c2e,0.5,1.0,9,4,0.0,3,9,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,9fafa622a1f0dbc2bee82d3ac129ea6f,0.0,17.0,5,4,0.0,1,8,2022Q3
2022-09-19,16a5cdae362b8d27a1d8f8c7b78b4330,d0b646f00033de4bd27df5d094ab358b,1.0,1.0,19,0,0.0,1,9,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,df86a6e432abafd11f1bfd355494b0e4,1.0,1.0,5,4,0.0,3,8,2022Q3
2022-08-12,16a5cdae362b8d27a1d8f8c7b78b4330,4d1c96d1e5434ae46286cc59c80fe542,1.0,1.0,12,4,0.0,1,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,923c35153cf21171044b12b8cf416bf6,1.0,1.0,5,4,0.0,3,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,18263c76c0db10f61f721741382c091f,0.0,1.0,3,2,0.0,1,8,2022Q3
2023-04-07,16a5cdae362b8d27a1d8f8c7b78b4330,81631e33e41ef32377b807b5440386e7,1.0,1.0,7,4,0.0,2,4,2023Q2
2022-08-22,16a5cdae362b8d27a1d8f8c7b78b4330,9f32b9bd43cf9ad82d73df871d6f8d2e,0.0,1.0,22,0,0.0,3,8,2022Q3
2022-08-11,16a5cdae362b8d27a1d8f8c7b78b4330,ba35ea53fb6a4a0b57b41186fe4c87a5,0.0,17.0,11,3,0.0,1,8,2022Q3
2023-04-20,16a5cdae362b8d27a1d8f8c7b78b4330,d8165ab11f4ae24f317a56171832dfcc,0.0,1.0,20,3,0.0,2,4,2023Q2
2022-08-08,16a5cdae362b8d27a1d8f8c7b78b4330,f2be582e5deaaa8558adfdcd1c92a6ac,0.0,1.0,8,0,0.0,1,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,fbc177cb33297b84c2ee6c7b2e4aaaea,0.0,17.0,3,2,0.0,2,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,072e81e77edf6f7370bc290b32c9bb81,0.0,1.0,3,2,0.0,2,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,2ffeaa3252b4179f24bb0ca07873f90e,0.0,1.0,3,2,0.0,3,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,31d64389a45aaeb7a61c9b76b72be555,0.0,1.0,3,2,0.0,2,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,628eca5623bd3a22d6ac99aa8ca78336,0.0,1.0,3,2,0.0,1,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,71266fdc652ba668c7eb6786cb86ee83,1.0,17.0,3,2,0.0,1,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,87a2344ce6876ea5b2e795e7c6572449,0.0,1.0,3,2,0.0,1,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,90702dbda20da8380fb559b1ea8c0140,0.0,1.0,3,2,0.0,1,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,b688e55fb702f9522be5a2b536220ab5,0.5,17.0,3,2,0.0,3,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,c66339733d8b73d6dc2e23f31361bdb0,0.0,1.0,3,2,0.0,1,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,cf99d87532dbf41d82c415474e61afda,0.0,1.0,3,2,0.0,2,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,e96259563648fc1131b308f768584f6e,0.0,1.0,3,2,0.0,1,8,2022Q3
2022-08-03,16a5cdae362b8d27a1d8f8c7b78b4330,fc5f86251458722c799d1830fa0c2c1f,0.0,1.0,3,2,0.0,1,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,626b89e020f513c182e8baf4c186b3f1,1.0,1.0,5,4,0.0,4,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,9cf5204b6b8b2cb9ad3e4cea7e165dc9,0.0,1.0,4,3,0.0,1,8,2022Q3
2022-12-28,16a5cdae362b8d27a1d8f8c7b78b4330,dc1d3cb9517bda57aacd65f5b1986c6e,1.0,1.0,28,2,0.0,5,12,2022Q4
2022-08-20,16a5cdae362b8d27a1d8f8c7b78b4330,11e6eda3c45e0e17437074dad5842a08,0.0,1.0,20,5,1.0,1,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,95882d7d38042013a64025587ffaabd0,0.0,1.0,5,4,0.0,1,8,2022Q3
2022-12-12,16a5cdae362b8d27a1d8f8c7b78b4330,ac5e32a7c6935026790d45158890248b,0.0,1.0,12,0,0.0,1,12,2022Q4
2022-08-10,16a5cdae362b8d27a1d8f8c7b78b4330,cc75aafab66bdbbd714fbd6e6fcdbc92,0.0,1.0,10,2,0.0,6,8,2022Q3
2022-09-17,16a5cdae362b8d27a1d8f8c7b78b4330,9d485479d015f95ad713a98f3fd8d8e6,0.0,1.0,17,5,1.0,6,9,2022Q3
2022-08-16,16a5cdae362b8d27a1d8f8c7b78b4330,fd123209467a1e417afbf89f3b7525a5,0.0,1.0,16,1,0.0,1,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,319031ae8c8dfc60794f76ef35d9c659,0.0,1.0,4,3,0.0,2,8,2022Q3
2022-11-07,16a5cdae362b8d27a1d8f8c7b78b4330,90ca13ea1f6245fb407202a9b4e337f1,0.0,17.0,7,0,0.0,5,11,2022Q4
2022-08-07,16a5cdae362b8d27a1d8f8c7b78b4330,737633fdf1d55a8dfc4cf1309502c7b4,0.0,1.0,7,6,1.0,1,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,028601bcf68af10f8be7422c22b5f6a6,0.0,1.0,4,3,0.0,2,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,33ea5f35ca4bdb914510fe5a65e49534,0.5,1.0,4,3,0.0,2,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,5aa64b60fcab81850d694abea705898c,0.0,1.0,4,3,0.0,3,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,8aca0168eaea24aaf0f17558643dd22b,0.0,1.0,4,3,0.0,3,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,b60c1aac0ddbdfd54c3f261123b5f6b3,0.0,1.0,4,3,0.0,1,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,c67d66dd354d921a8c6652ebaf82d8bc,0.0,1.0,4,3,0.0,1,8,2022Q3
2022-08-04,16a5cdae362b8d27a1d8f8c7b78b4330,f0b2b0e013970cb4e096e3dbc561f434,0.0,17.0,4,3,0.0,7,8,2022Q3
2022-09-15,16a5cdae362b8d27a1d8f8c7b78b4330,48879b7e88dfc566582ac21fb3c8151b,0.0,17.0,15,3,0.0,1,9,2022Q3
2022-08-27,16a5cdae362b8d27a1d8f8c7b78b4330,c743ad4728fde0efd5be8dd5b90d769f,1.0,1.0,27,5,1.0,1,8,2022Q3
2023-05-27,16a5cdae362b8d27a1d8f8c7b78b4330,d225b478028c7bcb1aae300e3384da0b,0.0,1.0,27,5,1.0,1,5,2023Q2
2022-09-14,16a5cdae362b8d27a1d8f8c7b78b4330,ed9fea5c1775ffdc57624195eddfc671,0.0,1.0,14,2,0.0,1,9,2022Q3
2022-11-18,16a5cdae362b8d27a1d8f8c7b78b4330,4c3316e14a5be3b42a10e3f7866f7a78,1.0,1.0,18,4,0.0,2,11,2022Q4
2022-08-15,16a5cdae362b8d27a1d8f8c7b78b4330,172596a9729722de2d952b7506ab8f2a,0.0,17.0,15,0,0.0,6,8,2022Q3
2022-08-17,16a5cdae362b8d27a1d8f8c7b78b4330,376a135e354ef529b2232ce81ff64169,0.0,17.0,17,2,0.0,3,8,2022Q3
2022-08-15,16a5cdae362b8d27a1d8f8c7b78b4330,dc87be3005896d51afb15ba79d57eb5e,0.5,17.0,15,0,0.0,2,8,2022Q3
2022-08-20,16a5cdae362b8d27a1d8f8c7b78b4330,3353a79f9b488708181b5cf8c0397199,0.5,17.0,20,5,1.0,8,8,2022Q3
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,c3044845182ab8747d5d5238a4d58c66,0.0,17.0,13,5,1.0,1,8,2022Q3
2022-09-25,16a5cdae362b8d27a1d8f8c7b78b4330,c799dddcd02bc4030496e526be6b9e87,0.0,1.0,25,6,1.0,1,9,2022Q3
2023-06-29,16a5cdae362b8d27a1d8f8c7b78b4330,2467d1dcf883fcd3a21e4cf5eccb00bc,0.0,1.0,29,3,0.0,1,6,2023Q2
2022-08-08,16a5cdae362b8d27a1d8f8c7b78b4330,55969a1f5fb756fe6c54ef9fc6361551,0.0,1.0,8,0,0.0,1,8,2022Q3
2022-12-14,16a5cdae362b8d27a1d8f8c7b78b4330,8b1d869704614f55daae7cdab429d09d,1.0,1.0,14,2,0.0,1,12,2022Q4
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,8ec248c37442df2ae1fbb1cbd70828fa,0.0,1.0,13,5,1.0,1,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,981fc1c36a9d2ca1791af51e6a857496,0.5,17.0,5,4,0.0,6,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,04bbb07b1057b09d04209991f3eadd8f,0.0,1.0,5,4,0.0,1,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,1c0639368d0618f50ad5b01f0ad620cb,0.0,1.0,5,4,0.0,1,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,44eaebd63494d44690fa98670e667b22,0.0,17.0,5,4,0.0,2,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,5f91b33b255c525fc9cec95a8525e566,0.5,1.0,5,4,0.0,3,8,2022Q3
2022-08-05,16a5cdae362b8d27a1d8f8c7b78b4330,a33bbb67c7a7089d4734b0c7615d0fab,0.0,1.0,5,4,0.0,1,8,2022Q3
2022-08-18,16a5cdae362b8d27a1d8f8c7b78b4330,4ced0e904c1a12055f160c369a2f3530,0.0,1.0,18,3,0.0,1,8,2022Q3
2022-08-18,16a5cdae362b8d27a1d8f8c7b78b4330,70f17a2033a7d200238a528e3ac9ec75,0.0,1.0,18,3,0.0,1,8,2022Q3
2022-08-10,16a5cdae362b8d27a1d8f8c7b78b4330,fa99a6fd2d3d7419c20fdd03704c5822,0.0,1.0,10,2,0.0,1,8,2022Q3
2023-06-18,16a5cdae362b8d27a1d8f8c7b78b4330,5f5a11225159cab6f6f78d54509455ff,0.0,1.0,18,6,1.0,1,6,2023Q2
2022-10-24,16a5cdae362b8d27a1d8f8c7b78b4330,13e760924d65bba3dce3393d3185abd3,0.0,1.0,24,0,0.0,2,10,2022Q4
2023-05-14,16a5cdae362b8d27a1d8f8c7b78b4330,9bf8729166c086673e066fd4d2f27543,0.0,1.0,14,6,1.0,1,5,2023Q2
2022-10-24,16a5cdae362b8d27a1d8f8c7b78b4330,a25b81711be0a69f6a1258efc1fe52f8,0.0,1.0,24,0,0.0,1,10,2022Q4
2022-08-12,16a5cdae362b8d27a1d8f8c7b78b4330,a60a7499d0cce49a464d14fab0695d9c,1.0,1.0,12,4,0.0,1,8,2022Q3
2023-03-02,16a5cdae362b8d27a1d8f8c7b78b4330,aa87d311a059a07f9a0db5faaf518479,1.0,1.0,2,3,0.0,1,3,2023Q1
2022-08-19,16a5cdae362b8d27a1d8f8c7b78b4330,ec5d895b522eee0db4ddde3c6da17221,1.0,1.0,19,4,0.0,1,8,2022Q3
2022-08-06,16a5cdae362b8d27a1d8f8c7b78b4330,39d7607ca4a34f6f78e4e03579035f2f,0.0,1.0,6,5,1.0,1,8,2022Q3
2022-08-06,16a5cdae362b8d27a1d8f8c7b78b4330,5b7c0351928030930494cae9701ae491,0.5,1.0,6,5,1.0,2,8,2022Q3
2022-08-06,16a5cdae362b8d27a1d8f8c7b78b4330,799b0ccebb8cf55f862a4b362da40886,1.0,1.0,6,5,1.0,3,8,2022Q3
2022-08-06,16a5cdae362b8d27a1d8f8c7b78b4330,b7a11ebbd2611709c8224d37a55d4990,0.0,17.0,6,5,1.0,4,8,2022Q3
2022-08-06,16a5cdae362b8d27a1d8f8c7b78b4330,bad12178d0e3fbf12599529781d747f3,0.0,1.0,6,5,1.0,2,8,2022Q3
2022-08-06,16a5cdae362b8d27a1d8f8c7b78b4330,d7298a230a72149abae147d70489a1a0,0.5,17.0,6,5,1.0,8,8,2022Q3
2023-02-16,16a5cdae362b8d27a1d8f8c7b78b4330,cd6cc4a29f81c3cf2a573600dd46b8ab,0.0,1.0,16,3,0.0,2,2,2023Q1
2022-08-22,16a5cdae362b8d27a1d8f8c7b78b4330,21716a96b18e53b7f324cae2ee59d405,0.0,17.0,22,0,0.0,3,8,2022Q3
2022-09-09,16a5cdae362b8d27a1d8f8c7b78b4330,8bcc974eb3c874b9afe87a561e640833,1.0,1.0,9,4,0.0,2,9,2022Q3
2022-09-09,16a5cdae362b8d27a1d8f8c7b78b4330,93997d238af3cf4462c4676f8ab791da,1.0,1.0,9,4,0.0,1,9,2022Q3
2022-08-15,16a5cdae362b8d27a1d8f8c7b78b4330,ca01508b10343dab5b28a1526ce9982d,0.0,1.0,15,0,0.0,6,8,2022Q3
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,fd16256fcb05cb6236cf6dfba9dff294,0.0,1.0,13,5,1.0,1,8,2022Q3
2022-08-10,16a5cdae362b8d27a1d8f8c7b78b4330,07a0866f0021bf148228425a6cc6d5a2,0.0,1.0,10,2,0.0,1,8,2022Q3
2023-04-07,16a5cdae362b8d27a1d8f8c7b78b4330,646cdf00db4df62cd80200bdb7aaa6ed,1.0,1.0,7,4,0.0,1,4,2023Q2
2022-12-11,16a5cdae362b8d27a1d8f8c7b78b4330,da30e69e8d19849322b8f66692de6ce8,1.0,1.0,11,6,1.0,2,12,2022Q4
2022-08-07,16a5cdae362b8d27a1d8f8c7b78b4330,5521c23114a82bc1e0cd1fd7b974b5c3,0.0,1.0,7,6,1.0,1,8,2022Q3
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,0dffbb0c715c9794aa9cb5b747daaae7,0.0,17.0,13,5,1.0,2,8,2022Q3
2022-10-12,16a5cdae362b8d27a1d8f8c7b78b4330,c024b293eb8c01bbeaa0958f6f8ee4d1,0.0,1.0,12,2,0.0,1,10,2022Q4
2022-10-28,16a5cdae362b8d27a1d8f8c7b78b4330,e9da9f97fbe39e61f768b34fa06191fa,0.0,1.0,28,4,0.0,1,10,2022Q4
2022-08-16,16a5cdae362b8d27a1d8f8c7b78b4330,83d2d20b35de3ee2daf0a71120f31cd4,0.0,1.0,16,1,0.0,2,8,2022Q3
2023-06-11,16a5cdae362b8d27a1d8f8c7b78b4330,f2b236a9963f0c3692f1f8aed692a816,0.0,1.0,11,6,1.0,1,6,2023Q2
2022-08-08,16a5cdae362b8d27a1d8f8c7b78b4330,a496b105147e5375acf6389446fe378b,0.0,1.0,8,0,0.0,1,8,2022Q3
2022-08-08,16a5cdae362b8d27a1d8f8c7b78b4330,b657e08566bc640f865dd628fb67876a,0.0,1.0,8,0,0.0,1,8,2022Q3
2022-08-15,16a5cdae362b8d27a1d8f8c7b78b4330,16939b73c086c005ffeda3375320816d,0.0,1.0,15,0,0.0,1,8,2022Q3
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,38bfa3e22f6805da4f24236637eb7600,0.0,1.0,13,5,1.0,1,8,2022Q3
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,9c453cf6194406f48a40272eec8de2a8,0.0,1.0,13,5,1.0,1,8,2022Q3
2022-09-02,16a5cdae362b8d27a1d8f8c7b78b4330,c0d1aa91dad6cb774a8348aaef0b15de,0.0,1.0,2,4,0.0,1,9,2022Q3
2022-08-24,16a5cdae362b8d27a1d8f8c7b78b4330,73c66ed635c83ba1316b28524a31b12f,0.0,1.0,24,2,0.0,3,8,2022Q3
2022-08-14,16a5cdae362b8d27a1d8f8c7b78b4330,f2e275d2438b92b8cd2ab9c1624f4c42,0.0,1.0,14,6,1.0,1,8,2022Q3
2022-12-24,16a5cdae362b8d27a1d8f8c7b78b4330,92935e8044963e762dca84024edab063,1.0,1.0,24,5,1.0,1,12,2022Q4
2022-08-10,16a5cdae362b8d27a1d8f8c7b78b4330,8c64582b87376480905675df5e0bfcf9,0.0,1.0,10,2,0.0,1,8,2022Q3
2022-08-12,16a5cdae362b8d27a1d8f8c7b78b4330,a93ba2dff009e3371585a331ff81650f,0.0,17.0,12,4,0.0,1,8,2022Q3
2023-06-09,16a5cdae362b8d27a1d8f8c7b78b4330,ad68dffd63e03b3b6055ac23a24e55fb,0.0,1.0,9,4,0.0,1,6,2023Q2
2023-06-09,16a5cdae362b8d27a1d8f8c7b78b4330,f04f77c7c1689068a3856503098ad8ad,1.0,1.0,9,4,0.0,1,6,2023Q2
2023-05-14,16a5cdae362b8d27a1d8f8c7b78b4330,af89060e928ce20be61a88b061782407,0.0,1.0,14,6,1.0,1,5,2023Q2
2022-08-14,16a5cdae362b8d27a1d8f8c7b78b4330,ad8ec04e168adbc02021a7f636005b31,0.0,1.0,14,6,1.0,2,8,2022Q3
2022-08-11,16a5cdae362b8d27a1d8f8c7b78b4330,2848d0660cb72f20f3e1fdbead6f61d0,0.0,1.0,11,3,0.0,1,8,2022Q3
2022-08-11,16a5cdae362b8d27a1d8f8c7b78b4330,fd55c4022acef4de4c7dc6cdd85a2d7a,0.0,17.0,11,3,0.0,4,8,2022Q3
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,01e4734745e97e52d3213449e1a05dd7,0.0,17.0,13,5,1.0,4,8,2022Q3
2022-08-12,16a5cdae362b8d27a1d8f8c7b78b4330,421136a4b7d3f3ea5fb5b0dcc8da0888,0.0,1.0,12,4,0.0,1,8,2022Q3
2022-08-12,16a5cdae362b8d27a1d8f8c7b78b4330,bb66329d7f48fdde89bd44631b710cbd,0.0,1.0,12,4,0.0,1,8,2022Q3
2022-10-23,16a5cdae362b8d27a1d8f8c7b78b4330,936b6e24820efd4384a38e7ad426b608,0.0,1.0,23,6,1.0,1,10,2022Q4
2023-06-09,16a5cdae362b8d27a1d8f8c7b78b4330,3126425bf23d6498e405eb3c82c57cbe,0.0,1.0,9,4,0.0,1,6,2023Q2
2023-04-25,16a5cdae362b8d27a1d8f8c7b78b4330,c7ad8478c33048ead1befd5c4a4da0db,1.0,1.0,25,1,0.0,2,4,2023Q2
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,6ccd621ec0c40be39d7ab5ee6d05be20,0.0,1.0,13,5,1.0,1,8,2022Q3
2022-08-13,16a5cdae362b8d27a1d8f8c7b78b4330,b70e1c1b2c51536fc4744389223a5e9a,0.0,17.0,13,5,1.0,4,8,2022Q3
2022-09-09,16a5cdae362b8d27a1d8f8c7b78b4330,809fcbcf0a0b939fe7a9bdd34d910e10,0.5,1.0,9,4,0.0,4,9,2022Q3
2022-08-14,16a5cdae362b8d27a1d8f8c7b78b4330,c50826f10587e7214b3f6970a9bc0579,0.0,1.0,14,6,1.0,1,8,2022Q3
2022-08-14,16a5cdae362b8d27a1d8f8c7b78b4330,e098042910615ad78cc7c93d90d591f8,0.0,17.0,14,6,1.0,4,8,2022Q3
2022-10-05,16a5cdae362b8d27a1d8f8c7b78b4330,0448c8afc036bb44c457d7e9edd74c50,0.0,1.0,5,2,0.0,1,10,2022Q4
2022-08-27,16a5cdae362b8d27a1d8f8c7b78b4330,2a875376cce8ea8e15042d2ecdeb0fe1,0.5,17.0,27,5,1.0,4,8,2022Q3
2022-08-27,16a5cdae362b8d27a1d8f8c7b78b4330,770be3f109c6001e7926a38b0837dfa8,0.5,17.0,27,5,1.0,9,8,2022Q3
2022-08-15,16a5cdae362b8d27a1d8f8c7b78b4330,9f5ac116da8020674caecb94033344c5,0.0,17.0,15,0,0.0,2,8,2022Q3
2022-08-16,16a5cdae362b8d27a1d8f8c7b78b4330,32affe1d243d3b9060daa8b2be050626,0.0,1.0,16,1,0.0,1,8,2022Q3
2022-08-16,16a5cdae362b8d27a1d8f8c7b78b4330,43755745df7fa4be0070b62674ad6825,0.0,17.0,16,1,0.0,1,8,2022Q3
2022-08-18,16a5cdae362b8d27a1d8f8c7b78b4330,09bc73e1f521735d97429aa786891473,0.5,1.0,18,3,0.0,4,8,2022Q3
2022-08-19,16a5cdae362b8d27a1d8f8c7b78b4330,b6bc694bbc19d5900e9e19dac0d8b163,0.0,1.0,19,4,0.0,3,8,2022Q3
2022-08-17,16a5cdae362b8d27a1d8f8c7b78b4330,d02d35a305c87172ca67ca59720cba77,0.0,1.0,17,2,0.0,1,8,2022Q3
2022-08-17,16a5cdae362b8d27a1d8f8c7b78b4330,dcf5bab6c69f8c6b67fa8529ca98e8af,0.0,1.0,17,2,0.0,1,8,2022Q3
2022-09-07,16a5cdae362b8d27a1d8f8c7b78b4330,0f9f8486fcb1bad82ffe18d5850dc25b,0.0,1.0,7,2,0.0,1,9,2022Q3
2022-08-18,16a5cdae362b8d27a1d8f8c7b78b4330,554e128a3c63596f7f77c10bf57fd2c2,0.0,1.0,18,3,0.0,2,8,2022Q3
2022-08-26,16a5cdae362b8d27a1d8f8c7b78b4330,855a3b95cb49bead247abb5f9c7a7733,0.0,1.0,26,4,0.0,2,8,2022Q3
2022-08-18,16a5cdae362b8d27a1d8f8c7b78b4330,6e3f1379dd75136ceb8988451a2f2879,1.0,1.0,18,3,0.0,8,8,2022Q3
2022-10-29,16a5cdae362b8d27a1d8f8c7b78b4330,acc461541e4c8945e7c277b9a5e55850,0.0,17.0,29,5,1.0,2,10,2022Q4
2022-08-19,16a5cdae362b8d27a1d8f8c7b78b4330,892716547de60307a285ee13050680d6,0.5,1.0,19,4,0.0,9,8,2022Q3
2022-08-20,16a5cdae362b8d27a1d8f8c7b78b4330,85c585a52e6de65977d019ba3668482f,0.5,17.0,20,5,1.0,9,8,2022Q3
2022-08-30,16a5cdae362b8d27a1d8f8c7b78b4330,6cc711fede664b46dfc20937bbd841aa,0.0,17.0,30,1,0.0,1,8,2022Q3
2022-08-26,16a5cdae362b8d27a1d8f8c7b78b4330,7d74965bb16afc88cf5f69de6b6f1a38,0.0,17.0,26,4,0.0,1,8,2022Q3
2022-08-26,16a5cdae362b8d27a1d8f8c7b78b4330,daacadd948566ffbd8ffe0ee62c9efd9,0.0,17.0,26,4,0.0,2,8,2022Q3
2022-09-10,16a5cdae362b8d27a1d8f8c7b78b4330,836c784d553282c664d502c5c259d767,0.0,1.0,10,5,1.0,1,9,2022Q3
2023-02-21,16a5cdae362b8d27a1d8f8c7b78b4330,a9fc8e69fb59a5e3edda06e56129b1e6,0.0,1.0,21,1,0.0,1,2,2023Q1
2022-08-25,16a5cdae362b8d27a1d8f8c7b78b4330,1f4e4ddc7c08eb1d53efce5802ac4d00,0.0,17.0,25,3,0.0,4,8,2022Q3
2022-08-25,16a5cdae362b8d27a1d8f8c7b78b4330,9df1f85ef10105d9a84284e9e4e748d4,0.0,17.0,25,3,0.0,1,8,2022Q3
2022-08-25,16a5cdae362b8d27a1d8f8c7b78b4330,a88eebcf3dd28da67455654bbfe5a9fa,0.0,17.0,25,3,0.0,3,8,2022Q3
2022-09-28,16a5cdae362b8d27a1d8f8c7b78b4330,54cc81ad9eadc5ccde13e001ddfa3eb1,1.0,1.0,28,2,0.0,12,9,2022Q3
2023-06-20,16a5cdae362b8d27a1d8f8c7b78b4330,39f08ca9bf44368a6a029b0ff7c43ab3,1.0,1.0,20,1,0.0,2,6,2023Q2
2022-08-26,16a5cdae362b8d27a1d8f8c7b78b4330,040a02c2ad1561cbcfc9cae5b4c4b73b,0.0,1.0,26,4,0.0,1,8,2022Q3
2022-08-26,16a5cdae362b8d27a1d8f8c7b78b4330,0fc5b245448689d3d05756e60cf205d9,1.0,1.0,26,4,0.0,1,8,2022Q3
2022-08-26,16a5cdae362b8d27a1d8f8c7b78b4330,a8cd2b38fb363476138accca70354430,1.0,1.0,26,4,0.0,1,8,2022Q3
2022-08-26,16a5cdae362b8d27a1d8f8c7b78b4330,e6b61cb3f6d8c2bec3f885f43ffcc11e,1.0,1.0,26,4,0.0,5,8,2022Q3
2022-08-27,16a5cdae362b8d27a1d8f8c7b78b4330,6e2d2a7991b9a7beb5e875761a63e551,1.0,1.0,27,5,1.0,1,8,2022Q3
2022-08-27,16a5cdae362b8d27a1d8f8c7b78b4330,b32fb98fd96e7efe2de8e393843aa381,1.0,1.0,27,5,1.0,2,8,2022Q3
2022-12-17,16a5cdae362b8d27a1d8f8c7b78b4330,81e8fcb1a277120cacd831a036cd09af,0.0,1.0,17,5,1.0,1,12,2022Q4
2022-09-02,16a5cdae362b8d27a1d8f8c7b78b4330,68499aae61b2a91ad55f277e61604363,0.0,17.0,2,4,0.0,1,9,2022Q3
2022-09-17,16a5cdae362b8d27a1d8f8c7b78b4330,83913200ee37a50f3922fabbc9826991,1.0,17.0,17,5,1.0,1,9,2022Q3
2022-09-01,16a5cdae362b8d27a1d8f8c7b78b4330,445ba14b96ef77934911701d9e5a0a08,0.5,1.0,1,3,0.0,3,9,2022Q3
2022-09-01,16a5cdae362b8d27a1d8f8c7b78b4330,f3b2e97ae72494b840d654cc63e391e8,0.0,17.0,1,3,0.0,1,9,2022Q3
2022-10-12,16a5cdae362b8d27a1d8f8c7b78b4330,02713435f3587e2c81d8f6a9016763ea,0.0,1.0,12,2,0.0,1,10,2022Q4
2022-09-04,16a5cdae362b8d27a1d8f8c7b78b4330,efe0522512ae92bff7f12e5d5c93e8d9,0.0,17.0,4,6,1.0,2,9,2022Q3
2022-09-02,16a5cdae362b8d27a1d8f8c7b78b4330,996200890299d6633aefad9073dba4e2,0.0,17.0,2,4,0.0,1,9,2022Q3
2022-09-03,16a5cdae362b8d27a1d8f8c7b78b4330,fc12e64d403e9c56af8fe064f906b477,0.0,1.0,3,5,1.0,1,9,2022Q3
2022-09-07,16a5cdae362b8d27a1d8f8c7b78b4330,3d7a0d134019e7b9394ca95cac1e321e,0.5,1.0,7,2,0.0,3,9,2022Q3
2022-11-06,16a5cdae362b8d27a1d8f8c7b78b4330,5bc96a1714af997dfc31f078583f2942,0.0,1.0,6,6,1.0,1,11,2022Q4
2022-10-16,16a5cdae362b8d27a1d8f8c7b78b4330,58e0a78811e27cfc26e3e427af4ae97d,0.0,17.0,16,6,1.0,2,10,2022Q4
